PJ_G2_2/Florida,0.801282051,0.845394737,0.871878393,0.87432286,0.875541126,0.877705628,0.87987013,0.878656555,0.877705628,0.877705628,0.87987013,0.878688525,0.882034632,0.875541126,0.878787879,0.880952381,0.87987013,0.877705628,0.882034632,0.880952381,0.872294372,0.873376623,0.874458875,0.873786408,0.873786408,0.873786408,0.867965368,0.87012987,0.872707659,0.873786408,0.875943905,0.875943905,0.879910213,0.903679654,0.875541126,0.874458875,0.875541126,0.874458875,0.875541126,0.917440661,0.917440661,0.915376677,0.95872033,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FC_3B_1/Florida,0.799145299,0.842105263,0.867535288,0.871072589,0.872294372,0.874458875,0.876623377,0.875406284,0.874458875,0.874458875,0.876623377,0.875409836,0.876623377,0.872294372,0.875541126,0.877705628,0.877705628,0.875541126,0.87987013,0.878787879,0.873376623,0.874458875,0.873376623,0.876756757,0.875675676,0.875675676,0.872432432,0.874594595,0.874594595,0.875675676,0.877837838,0.877837838,0.875420875,0.902597403,0.872294372,0.871212121,0.872294372,0.871212121,0.871212121,0.912280702,0.912280702,0.910216718,0.957688339,0.983488132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM_G2-1/Florida,0.799145299,0.842105263,0.867535288,0.871072589,0.872294372,0.874458875,0.876623377,0.875406284,0.874458875,0.874458875,0.876623377,0.875409836,0.876623377,0.872294372,0.875541126,0.877705628,0.877705628,0.875541126,0.87987013,0.878787879,0.873376623,0.874458875,0.873376623,0.876756757,0.875675676,0.875675676,0.872432432,0.874594595,0.874594595,0.875675676,0.877837838,0.877837838,0.875420875,0.902597403,0.872294372,0.871212121,0.872294372,0.871212121,0.871212121,0.912280702,0.912280702,0.910216718,0.957688339,0.983488132,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_G2_5/Florida,0.798076923,0.842105263,0.867535288,0.867822319,0.866883117,0.869047619,0.871212121,0.869989166,0.869047619,0.869047619,0.871212121,0.869945355,0.873376623,0.866883117,0.87012987,0.872294372,0.874458875,0.872294372,0.878787879,0.877705628,0.874049946,0.876221498,0.876221498,0.873513514,0.875675676,0.875675676,0.872432432,0.874594595,0.875675676,0.876756757,0.878918919,0.878918919,0.873176207,0.901515152,0.874458875,0.873376623,0.874458875,0.873376623,0.873376623,0.91124871,0.91124871,0.909184727,0.956656347,0.981424149,0.985552116,0.985552116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_2G_3/Florida,0.800213675,0.845394737,0.870792617,0.872156013,0.871212121,0.873376623,0.875541126,0.87432286,0.873376623,0.873376623,0.875541126,0.87431694,0.877705628,0.871212121,0.874458875,0.876623377,0.878787879,0.876623377,0.880952381,0.87987013,0.873376623,0.875541126,0.875541126,0.874594595,0.876756757,0.876756757,0.875675676,0.877837838,0.876756757,0.877837838,0.88,0.88,0.874298541,0.901515152,0.874458875,0.873376623,0.874458875,0.873376623,0.873376623,0.913312694,0.913312694,0.91124871,0.95872033,0.983488132,0.987616099,0.987616099,0.995872033,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa_2_1/Florida,0.799145299,0.844298246,0.868621064,0.875406284,0.874458875,0.876623377,0.878787879,0.877573131,0.876623377,0.876623377,0.878787879,0.877595628,0.87987013,0.874458875,0.877705628,0.87987013,0.87987013,0.875541126,0.87987013,0.878787879,0.872294372,0.873376623,0.874458875,0.876756757,0.878918919,0.878918919,0.875675676,0.877837838,0.877837838,0.878918919,0.881081081,0.881081081,0.878787879,0.904761905,0.874458875,0.873376623,0.874458875,0.873376623,0.873376623,0.917440661,0.917440661,0.915376677,0.962848297,0.986584107,0.991744066,0.991744066,0.990712074,0.992776058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CW_2/Florida,0.799145299,0.844298246,0.868621064,0.875406284,0.874458875,0.876623377,0.878787879,0.877573131,0.876623377,0.876623377,0.878787879,0.877595628,0.87987013,0.874458875,0.877705628,0.87987013,0.87987013,0.875541126,0.87987013,0.878787879,0.872294372,0.873376623,0.874458875,0.876756757,0.878918919,0.878918919,0.875675676,0.877837838,0.877837838,0.878918919,0.881081081,0.881081081,0.878787879,0.904761905,0.874458875,0.873376623,0.874458875,0.873376623,0.873376623,0.917440661,0.917440661,0.915376677,0.962848297,0.986584107,0.991744066,0.991744066,0.990712074,0.992776058,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa_G1_3/Florida,0.799145299,0.844298246,0.868621064,0.875406284,0.874458875,0.876623377,0.878787879,0.877573131,0.876623377,0.876623377,0.878787879,0.877595628,0.87987013,0.874458875,0.877705628,0.87987013,0.87987013,0.875541126,0.87987013,0.878787879,0.872294372,0.873376623,0.874458875,0.876756757,0.878918919,0.878918919,0.875675676,0.877837838,0.877837838,0.878918919,0.881081081,0.881081081,0.878787879,0.904761905,0.874458875,0.873376623,0.874458875,0.873376623,0.873376623,0.917440661,0.917440661,0.915376677,0.962848297,0.986584107,0.991744066,0.991744066,0.990712074,0.992776058,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CW_G4_1/Florida,0.801282051,0.837719298,0.86970684,0.865655471,0.866883117,0.869047619,0.871212121,0.869989166,0.869047619,0.872294372,0.871212121,0.869945355,0.873376623,0.867965368,0.87012987,0.872294372,0.872294372,0.873376623,0.872294372,0.871212121,0.87012987,0.871212121,0.872294372,0.877837838,0.88,0.88,0.876756757,0.878918919,0.876756757,0.877837838,0.88,0.88,0.879910213,0.91017316,0.877705628,0.876623377,0.877705628,0.876623377,0.876623377,0.912280702,0.914344685,0.912280702,0.949432405,0.975232198,0.981424149,0.981424149,0.977296182,0.979360165,0.98245614,0.98245614,0.98245614,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_G4_3/Florida,0.802350427,0.845394737,0.875135722,0.873239437,0.874458875,0.876623377,0.878787879,0.877573131,0.876623377,0.876623377,0.878787879,0.877595628,0.880952381,0.874458875,0.877705628,0.87987013,0.87987013,0.877705628,0.87987013,0.878787879,0.872294372,0.873376623,0.874458875,0.88,0.882162162,0.882162162,0.878918919,0.881081081,0.878918919,0.88,0.882162162,0.882162162,0.885521886,0.916666667,0.884199134,0.883116883,0.884199134,0.883116883,0.883116883,0.916408669,0.920536636,0.918472652,0.953560372,0.979360165,0.983488132,0.983488132,0.981424149,0.983488132,0.986584107,0.986584107,0.986584107,0.989680083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PB_G4_1/Florida,0.802350427,0.845394737,0.874049946,0.873239437,0.874458875,0.876623377,0.878787879,0.877573131,0.876623377,0.876623377,0.878787879,0.877595628,0.880952381,0.874458875,0.877705628,0.87987013,0.87987013,0.877705628,0.87987013,0.878787879,0.872294372,0.873376623,0.874458875,0.88,0.882162162,0.882162162,0.878918919,0.881081081,0.878918919,0.88,0.882162162,0.882162162,0.885521886,0.916666667,0.884199134,0.883116883,0.884199134,0.883116883,0.883116883,0.916408669,0.920536636,0.918472652,0.953560372,0.979360165,0.983488132,0.983488132,0.981424149,0.983488132,0.986584107,0.986584107,0.986584107,0.989680083,0.997936017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PJ_4G_4/Florida,0.810307018,0.850225225,0.875555556,0.879866518,0.881111111,0.882222222,0.884444444,0.88320356,0.882222222,0.883333333,0.885555556,0.882154882,0.886666667,0.88,0.883333333,0.885555556,0.885555556,0.883333333,0.886666667,0.885555556,0.876666667,0.877777778,0.878888889,0.882352941,0.881243063,0.881243063,0.879023307,0.880133185,0.879023307,0.880133185,0.882352941,0.882352941,0.886966551,0.918888889,0.888888889,0.886666667,0.887777778,0.886666667,0.886666667,0.914285714,0.916402116,0.914285714,0.956613757,0.985185185,0.988359788,0.988359788,0.985185185,0.987301587,0.990476191,0.990476191,0.990476191,0.985185185,0.989417989,0.989417989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa_1_4/Florida,0.800213675,0.83881579,0.867535288,0.863488624,0.864718615,0.866883117,0.869047619,0.867822319,0.866883117,0.87012987,0.869047619,0.867759563,0.871212121,0.864718615,0.867965368,0.87012987,0.871212121,0.872294372,0.873376623,0.872294372,0.87012987,0.871212121,0.872294372,0.874594595,0.874594595,0.874594595,0.871351351,0.873513514,0.873513514,0.874594595,0.876756757,0.876756757,0.875420875,0.901515152,0.871212121,0.87012987,0.871212121,0.87012987,0.87012987,0.91124871,0.91124871,0.909184727,0.956656347,0.98245614,0.986584107,0.986584107,0.984520124,0.986584107,0.989680083,0.989680083,0.989680083,0.980392157,0.984520124,0.984520124,0.988359788,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa_1_1/Florida,0.799145299,0.837719298,0.866449511,0.8624052,0.863636364,0.865800866,0.867965368,0.866738895,0.865800866,0.869047619,0.867965368,0.866666667,0.87012987,0.863636364,0.866883117,0.869047619,0.87012987,0.871212121,0.872294372,0.871212121,0.869047619,0.87012987,0.871212121,0.873513514,0.873513514,0.873513514,0.87027027,0.872432432,0.872432432,0.873513514,0.875675676,0.875675676,0.874298541,0.9004329,0.87012987,0.869047619,0.87012987,0.869047619,0.869047619,0.910216718,0.910216718,0.908152735,0.955624355,0.981424149,0.985552116,0.985552116,0.983488132,0.985552116,0.988648091,0.988648091,0.988648091,0.979360165,0.983488132,0.983488132,0.987301587,0.998968008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM_1_5/Florida,0.799145299,0.841008772,0.871878393,0.867822319,0.869047619,0.871212121,0.873376623,0.872156013,0.871212121,0.874458875,0.873376623,0.872131148,0.875541126,0.869047619,0.872294372,0.874458875,0.874458875,0.875541126,0.876623377,0.875541126,0.87012987,0.871212121,0.872294372,0.874594595,0.874594595,0.874594595,0.872432432,0.873513514,0.873513514,0.874594595,0.876756757,0.876756757,0.875420875,0.904761905,0.874458875,0.873376623,0.874458875,0.873376623,0.873376623,0.912280702,0.912280702,0.910216718,0.955624355,0.981424149,0.985552116,0.985552116,0.983488132,0.985552116,0.988648091,0.988648091,0.988648091,0.979360165,0.983488132,0.983488132,0.989417989,0.986584107,0.985552116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El_1_1/Florida,0.800213675,0.842105263,0.872964169,0.868905742,0.87012987,0.872294372,0.874458875,0.873239437,0.872294372,0.875541126,0.874458875,0.873224044,0.876623377,0.87012987,0.873376623,0.875541126,0.875541126,0.876623377,0.877705628,0.876623377,0.873376623,0.874458875,0.875541126,0.877837838,0.877837838,0.877837838,0.875675676,0.876756757,0.876756757,0.877837838,0.88,0.88,0.878787879,0.908008658,0.877705628,0.876623377,0.877705628,0.876623377,0.876623377,0.915376677,0.915376677,0.913312694,0.95872033,0.984520124,0.988648091,0.988648091,0.986584107,0.988648091,0.991744066,0.991744066,0.991744066,0.98245614,0.986584107,0.986584107,0.992592593,0.989680083,0.988648091,0.996904025,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El_G2_3/Florida,0.799145299,0.841008772,0.871878393,0.867822319,0.869047619,0.871212121,0.873376623,0.872156013,0.871212121,0.874458875,0.873376623,0.872131148,0.875541126,0.869047619,0.872294372,0.874458875,0.874458875,0.875541126,0.876623377,0.875541126,0.872294372,0.873376623,0.874458875,0.876756757,0.876756757,0.876756757,0.874594595,0.875675676,0.875675676,0.876756757,0.878918919,0.878918919,0.877665544,0.906926407,0.876623377,0.875541126,0.876623377,0.875541126,0.875541126,0.914344685,0.914344685,0.912280702,0.957688339,0.983488132,0.987616099,0.987616099,0.985552116,0.987616099,0.990712074,0.990712074,0.990712074,0.981424149,0.985552116,0.985552116,0.991534392,0.988648091,0.987616099,0.995872033,0.998968008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El_1_2/Florida,0.800213675,0.842105263,0.872964169,0.868905742,0.87012987,0.872294372,0.874458875,0.873239437,0.872294372,0.875541126,0.874458875,0.873224044,0.876623377,0.87012987,0.873376623,0.875541126,0.875541126,0.876623377,0.877705628,0.876623377,0.873376623,0.874458875,0.875541126,0.877837838,0.877837838,0.877837838,0.875675676,0.876756757,0.876756757,0.877837838,0.88,0.88,0.878787879,0.908008658,0.877705628,0.876623377,0.877705628,0.876623377,0.876623377,0.915376677,0.915376677,0.913312694,0.95872033,0.984520124,0.988648091,0.988648091,0.986584107,0.988648091,0.991744066,0.991744066,0.991744066,0.98245614,0.986584107,0.986584107,0.992592593,0.989680083,0.988648091,0.996904025,1,0.998968008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El_G2_2/Florida,0.800213675,0.842105263,0.872964169,0.868905742,0.87012987,0.872294372,0.874458875,0.873239437,0.872294372,0.875541126,0.874458875,0.873224044,0.876623377,0.87012987,0.873376623,0.875541126,0.875541126,0.876623377,0.877705628,0.876623377,0.873376623,0.874458875,0.875541126,0.877837838,0.877837838,0.877837838,0.875675676,0.876756757,0.876756757,0.877837838,0.88,0.88,0.878787879,0.908008658,0.877705628,0.876623377,0.877705628,0.876623377,0.876623377,0.915376677,0.915376677,0.913312694,0.95872033,0.984520124,0.988648091,0.988648091,0.986584107,0.988648091,0.991744066,0.991744066,0.991744066,0.98245614,0.986584107,0.986584107,0.992592593,0.989680083,0.988648091,0.996904025,1,0.998968008,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM910404/Nicaragua,0.638888889,0.649122807,0.672095548,0.681127983,0.68255688,0.686890574,0.689057422,0.68255688,0.680735931,0.682900433,0.682900433,0.681967213,0.687973998,0.680390033,0.683640303,0.682900433,0.672077922,0.672077922,0.66991342,0.66991342,0.654800432,0.65587918,0.656957929,0.67206041,0.67206041,0.67206041,0.666666667,0.666666667,0.67206041,0.670981661,0.673139159,0.673139159,0.685746352,0.676406926,0.680735931,0.677489178,0.678571429,0.681818182,0.67965368,0.657378741,0.656346749,0.654282766,0.653250774,0.64499484,0.641898865,0.641898865,0.643962848,0.642930857,0.643962848,0.643962848,0.643962848,0.646026832,0.648090815,0.647058824,0.652910053,0.642930857,0.642930857,0.643962848,0.64499484,0.643962848,0.64499484,0.64499484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM910403/Nicaragua,0.641025641,0.645833333,0.669923996,0.679306609,0.682900433,0.687973998,0.690140845,0.685807151,0.683982684,0.686147186,0.686147186,0.685245902,0.691224269,0.683640303,0.686890574,0.686147186,0.676056338,0.677139762,0.672077922,0.672077922,0.658036678,0.662351672,0.660194175,0.676025918,0.676025918,0.676025918,0.669902913,0.673866091,0.668824164,0.668824164,0.670981661,0.670981661,0.687991021,0.676406926,0.680735931,0.677489178,0.678571429,0.681818182,0.67965368,0.657378741,0.658410733,0.656346749,0.655314758,0.647058824,0.643962848,0.643962848,0.646026832,0.64499484,0.646026832,0.646026832,0.646026832,0.648090815,0.650154799,0.649122807,0.655026455,0.64499484,0.64499484,0.646026832,0.647058824,0.646026832,0.647058824,0.647058824,0.990769231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM910405/Nicaragua,0.641025641,0.650219298,0.672095548,0.679306609,0.682900433,0.687973998,0.690140845,0.683640303,0.681818182,0.683982684,0.683982684,0.683060109,0.691224269,0.683640303,0.686890574,0.686147186,0.676056338,0.677139762,0.672077922,0.672077922,0.65587918,0.656957929,0.658036678,0.677105832,0.677105832,0.677105832,0.667745415,0.673866091,0.669902913,0.669902913,0.67206041,0.67206041,0.686868687,0.677489178,0.681818182,0.678571429,0.67965368,0.682900433,0.680735931,0.657378741,0.658410733,0.656346749,0.655314758,0.647058824,0.643962848,0.643962848,0.646026832,0.64499484,0.646026832,0.646026832,0.646026832,0.648090815,0.650154799,0.649122807,0.655026455,0.64499484,0.64499484,0.646026832,0.647058824,0.646026832,0.647058824,0.647058824,0.991794872,0.994871795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM910406/Nicaragua,0.642094017,0.650219298,0.672095548,0.680390033,0.683982684,0.685064935,0.687229437,0.683640303,0.681818182,0.683982684,0.683982684,0.683060109,0.688311688,0.67965368,0.682900433,0.686147186,0.672077922,0.674242424,0.672077922,0.672077922,0.65587918,0.656957929,0.658036678,0.679265659,0.678185745,0.678185745,0.676025918,0.676025918,0.676025918,0.674946004,0.677105832,0.677105832,0.687991021,0.677489178,0.681818182,0.678571429,0.67965368,0.682900433,0.680735931,0.659442725,0.660474716,0.658410733,0.656346749,0.648090815,0.64499484,0.64499484,0.647058824,0.646026832,0.647058824,0.647058824,0.647058824,0.649122807,0.651186791,0.650154799,0.656084656,0.646026832,0.646026832,0.647058824,0.648090815,0.647058824,0.648090815,0.648090815,0.990769231,0.993846154,0.994871795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM910407/Nicaragua,0.643162393,0.65131579,0.672095548,0.681473456,0.685064935,0.690140845,0.692307692,0.685807151,0.683982684,0.686147186,0.686147186,0.685245902,0.693391116,0.685807151,0.689057422,0.688311688,0.676056338,0.677139762,0.672077922,0.672077922,0.656957929,0.658036678,0.659115426,0.679265659,0.679265659,0.679265659,0.669902913,0.676025918,0.67206041,0.674217907,0.674217907,0.674217907,0.689113356,0.677489178,0.681818182,0.678571429,0.67965368,0.682900433,0.680735931,0.659442725,0.660474716,0.658410733,0.657378741,0.647058824,0.643962848,0.643962848,0.646026832,0.64499484,0.646026832,0.646026832,0.646026832,0.648090815,0.650154799,0.649122807,0.655026455,0.64499484,0.64499484,0.646026832,0.647058824,0.646026832,0.647058824,0.647058824,0.990769231,0.993846154,0.994871795,0.993846154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JN692173/China,0.650589496,0.656798246,0.673181325,0.690140845,0.691558442,0.693722944,0.695887446,0.692307692,0.690476191,0.693722944,0.692640693,0.691803279,0.695887446,0.687229437,0.690476191,0.692640693,0.677489178,0.676406926,0.673160173,0.672077922,0.676375405,0.674217907,0.677454153,0.678185745,0.680345572,0.680345572,0.670981661,0.677105832,0.667745415,0.671706264,0.673866091,0.673866091,0.702581369,0.683114035,0.680921053,0.684210526,0.685307018,0.689692983,0.6875,0.673553719,0.672520661,0.670454546,0.666666667,0.66252588,0.652218782,0.652218782,0.653250774,0.652218782,0.654282766,0.654282766,0.654282766,0.654282766,0.657378741,0.656346749,0.66031746,0.659067358,0.659067358,0.652218782,0.653250774,0.652218782,0.653250774,0.653250774,0.934156379,0.937242798,0.938271605,0.937242798,0.937242798,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EF199550/China,0.639871383,0.64254386,0.660152009,0.672077922,0.675324675,0.675324675,0.677489178,0.683982684,0.685064935,0.687229437,0.687229437,0.686338798,0.67965368,0.672077922,0.675324675,0.675324675,0.672077922,0.663419913,0.663419913,0.662337662,0.668824164,0.668824164,0.668824164,0.673866091,0.674946004,0.674946004,0.663430421,0.671706264,0.668824164,0.673866091,0.676025918,0.676025918,0.69023569,0.673267327,0.673267327,0.674367437,0.675467547,0.678767877,0.676567657,0.66873065,0.664602683,0.67816092,0.669762642,0.664596273,0.657378741,0.657378741,0.660474716,0.659442725,0.659442725,0.659442725,0.659442725,0.658410733,0.659442725,0.658410733,0.667724868,0.658410733,0.658410733,0.658410733,0.659442725,0.658410733,0.659442725,0.659442725,0.910769231,0.911794872,0.912820513,0.911794872,0.913846154,0.9218107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJ298035/Japan,0.636461704,0.628289474,0.650380022,0.661971831,0.663419913,0.664502165,0.666666667,0.665222102,0.663419913,0.665584416,0.665584416,0.665573771,0.667748918,0.661255411,0.664502165,0.662337662,0.647186147,0.646103896,0.642857143,0.641774892,0.635382956,0.636461704,0.636461704,0.646170442,0.646170442,0.646170442,0.640776699,0.641855448,0.646170442,0.645091694,0.647249191,0.647249191,0.668911336,0.658991228,0.654605263,0.653508772,0.654605263,0.658991228,0.656798246,0.676375405,0.678532902,0.676375405,0.670981661,0.663430421,0.659115426,0.659115426,0.659115426,0.659115426,0.660194175,0.660194175,0.660194175,0.660194175,0.662351672,0.661272923,0.667774086,0.658036678,0.658036678,0.656957929,0.659115426,0.658036678,0.659115426,0.659115426,0.897106109,0.897106109,0.897106109,0.897106109,0.898177921,0.887096774,0.899249732,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM910401/Nicaragua,0.634615385,0.661184211,0.684039088,0.700975081,0.698051948,0.699134199,0.701298701,0.703141929,0.701298701,0.703463204,0.703463204,0.70273224,0.702380952,0.695887446,0.699134199,0.698051948,0.689393939,0.687229437,0.686147186,0.685064935,0.679611651,0.681769148,0.681769148,0.696871629,0.701186624,0.701186624,0.69579288,0.697950378,0.700107875,0.700107875,0.702265372,0.702265372,0.704494382,0.67965368,0.677489178,0.677489178,0.678571429,0.682900433,0.680735931,0.678018576,0.674922601,0.672858617,0.674922601,0.663570691,0.661506708,0.661506708,0.666666667,0.665634675,0.666666667,0.666666667,0.666666667,0.667698658,0.667698658,0.667698658,0.664550265,0.663570691,0.6625387,0.663570691,0.664602683,0.663570691,0.664602683,0.664602683,0.908717949,0.90974359,0.910769231,0.90974359,0.90974359,0.910493827,0.931282051,0.890675241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM910399/Nicaragua,0.637820513,0.664473684,0.67752443,0.699891658,0.698051948,0.699134199,0.701298701,0.700975081,0.699134199,0.701298701,0.701298701,0.700546448,0.70021645,0.698051948,0.701298701,0.699134199,0.687229437,0.687229437,0.681818182,0.680735931,0.690399137,0.68824164,0.685005394,0.703023758,0.704103672,0.704103672,0.69762419,0.699784017,0.700863931,0.700863931,0.703023758,0.703023758,0.705948373,0.680735931,0.677489178,0.678571429,0.67965368,0.683982684,0.681818182,0.678018576,0.675954592,0.673890609,0.674922601,0.666666667,0.664602683,0.664602683,0.666666667,0.665634675,0.667698658,0.667698658,0.667698658,0.66873065,0.66873065,0.66873065,0.668783069,0.666666667,0.665634675,0.666666667,0.667698658,0.666666667,0.667698658,0.667698658,0.911794872,0.912820513,0.913846154,0.912820513,0.912820513,0.913580247,0.929230769,0.885316184,0.972307692,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM910400/Nicaragua,0.638888889,0.662280702,0.67752443,0.690140845,0.688311688,0.688311688,0.690476191,0.692307692,0.690476191,0.692640693,0.692640693,0.691803279,0.691558442,0.685064935,0.688311688,0.687229437,0.682900433,0.681818182,0.677489178,0.676406926,0.678532902,0.677454153,0.677454153,0.697950378,0.701186624,0.701186624,0.696871629,0.699029126,0.699029126,0.699029126,0.701186624,0.701186624,0.692480359,0.675324675,0.675324675,0.676406926,0.677489178,0.681818182,0.67965368,0.670794634,0.669762642,0.667698658,0.665634675,0.659442725,0.657378741,0.657378741,0.663570691,0.6625387,0.661506708,0.661506708,0.661506708,0.663570691,0.663570691,0.663570691,0.66031746,0.659442725,0.658410733,0.660474716,0.661506708,0.660474716,0.661506708,0.661506708,0.896410256,0.897435897,0.898461539,0.897435897,0.897435897,0.900205761,0.925128205,0.878885316,0.975384615,0.962051282,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM910398/Nicaragua,0.638888889,0.662280702,0.67752443,0.690140845,0.688311688,0.688311688,0.690476191,0.692307692,0.690476191,0.692640693,0.692640693,0.691803279,0.691558442,0.685064935,0.688311688,0.687229437,0.682900433,0.681818182,0.677489178,0.676406926,0.678532902,0.677454153,0.677454153,0.697950378,0.701186624,0.701186624,0.696871629,0.699029126,0.699029126,0.699029126,0.701186624,0.701186624,0.692480359,0.675324675,0.675324675,0.676406926,0.677489178,0.681818182,0.67965368,0.670794634,0.669762642,0.667698658,0.665634675,0.659442725,0.657378741,0.657378741,0.663570691,0.6625387,0.661506708,0.661506708,0.661506708,0.663570691,0.663570691,0.663570691,0.66031746,0.659442725,0.658410733,0.660474716,0.661506708,0.660474716,0.661506708,0.661506708,0.896410256,0.897435897,0.898461539,0.897435897,0.897435897,0.900205761,0.925128205,0.878885316,0.975384615,0.962051282,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMU00122/Florida,0.646302251,0.662280702,0.675352877,0.69447454,0.694805195,0.692640693,0.694805195,0.695557963,0.693722944,0.695887446,0.695887446,0.695081967,0.693722944,0.689393939,0.692640693,0.691558442,0.683982684,0.682900433,0.676406926,0.675324675,0.693989071,0.693989071,0.692896175,0.709289618,0.714754098,0.714754098,0.708196721,0.710382514,0.71147541,0.71147541,0.713661202,0.713661202,0.696969697,0.67965368,0.677489178,0.686403509,0.6875,0.691885965,0.689692983,0.671826625,0.670794634,0.66873065,0.669762642,0.669430052,0.659442725,0.659442725,0.665634675,0.664602683,0.663570691,0.663570691,0.663570691,0.665634675,0.665634675,0.665634675,0.662433862,0.661506708,0.660474716,0.661506708,0.6625387,0.661506708,0.6625387,0.6625387,0.887179487,0.888205128,0.889230769,0.888205128,0.89025641,0.897119342,0.924102564,0.875669882,0.958974359,0.950769231,0.975384615,0.975384615,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
